alternative_id,probabilities,multiplier
1965,4.81E-05,19.42220837
1966,5.32E-05,0.192307692
1967,6.50E-05,0.611111111
1968,5.31E-05,0.98875
1969,7.20E-05,0.74501992
1970,5.97E-05,0.392857143
1971,3.94E-05,0
1972,5.33E-05,0.066666667
1973,5.65E-05,0.181318681
1974,5.55E-05,0
1975,4.22E-05,0
1976,4.01E-05,0
1977,5.94E-05,0
1978,5.84E-05,0
1979,5.95E-05,0
1980,0.000205449,0.625
1981,7.42E-05,0.5
1982,5.95E-05,0.03030303
1983,3.79E-05,0
1984,5.41E-05,0
1985,4.40E-05,0
1986,0.000186598,0.091891892
1987,3.96E-05,0
1988,5.65E-05,0.011904762
1989,5.76E-05,0
1990,4.41E-05,0
1991,5.56E-05,0
1992,5.56E-05,0.889570552
1993,4.19E-05,0
1994,3.97E-05,32.34114645
1995,3.77E-05,0
1996,3.77E-05,0
1997,4.06E-05,0
1998,7.80E-05,0.291666667
1999,0.000151626,0.971962617
2000,0.000169475,0.234782609
2001,4.04E-05,0
2002,4.47E-05,0
2003,5.29E-05,0
2004,3.81E-05,0
2005,0.000143761,0.908196721
2006,0.000164528,0.024193548
2007,0.000293375,0.115044248
2008,0.000339018,0.597058824
2009,0.000436331,1.093167702
2010,0.000141998,0.604651163
2011,5.80E-05,0.4
2012,5.32E-05,0
2013,5.26E-05,0.275862069
2014,3.79E-05,0
2015,5.64E-05,0.79338843
2016,6.87E-05,0.74
2017,4.12E-05,0
2018,0.000499674,0.650075415
2019,0.000414968,0.434262948
2020,0.000290173,0.323741007
2021,9.39E-05,0.5
2022,0.000112377,0.758333333
2023,0.000262555,0.595854922
2024,0.000365762,0.387878788
2025,0.000261738,0.875268817
2026,0.000550453,0.636851521
2027,0.000476841,0.744502618
2028,0.000114856,0.839762611
2029,0.000690314,0.650905433
2030,0.000555288,0.692857143
2031,0.000131841,0.698324022
2032,9.73E-05,0.670175439
2033,7.12E-05,0.302325581
2034,4.40E-05,0.5
2035,3.83E-05,0
2036,3.85E-05,0
2037,4.08E-05,0
2038,6.53E-05,0.507936508
2039,7.05E-05,0.873684211
2040,8.18E-05,0.58677686
2041,9.53E-05,0.852173913
2042,0.000118595,0.177839851
2043,0.000589788,0.670406732
2044,0.000523714,0.619225968
2045,0.000110644,0.768518519
2046,0.000586163,0.351443124
2047,0.000491191,0.432061069
2048,6.06E-05,0.891176471
2049,0.000275339,0.641744548
2050,6.03E-05,0.68722467
2051,0.000312507,0.701923077
2052,0.000595451,0.6875
2053,0.000575762,0.369832402
2054,0.000536916,0.449502134
2055,0.000124962,0.633663366
2056,0.00039242,0.706896552
2057,0.000555174,0.527568922
2058,0.000592872,0.624338624
2059,0.000477104,1.209562564
2060,0.00035711,0.800451807
2061,0.000462074,0.841292135
2062,0.000559042,0.637873754
2063,0.000679587,0.617559524
2064,0.000166399,0.245227606
2065,0.000495143,0.425531915
2066,0.000548612,0.424028269
2067,0.000520349,0.3
2068,0.000302213,1.694045175
2069,0.000304468,0.357142857
2070,0.000422124,0.817229336
2071,0.000628585,0.778597786
2072,0.000704854,0.654589372
2073,0.0001224,0.73015873
2074,0.000460455,0.559196617
2075,0.000569042,0.62745098
2076,0.0003454,0.238095238
2077,0.000112247,0.751445087
2078,0.000550557,0.745205479
2079,0.000121423,0.884297521
2080,0.000456571,0.419198056
2081,0.000525657,0.228846154
2082,0.000503572,0.870026525
2083,0.000373783,1.816143498
2084,0.000219268,0.658730159
2085,0.000437789,0.133521392
2086,0.0003842,0.610824742
2087,7.75E-05,0.921724801
2088,7.82E-05,0.94017094
2089,0.000108142,0.674107143
2090,0.00011164,0.430894309
2091,0.000295359,0.796039604
2092,0.000522017,0.547788873
2093,0.000377717,0.620596206
2094,0.000287526,0.777489177
2095,0.000430475,0.737000754
2096,0.000640748,0.756331878
2097,0.000143704,0.797327394
2098,0.000687471,0.785200411
2099,0.000402706,0.948681898
2100,0.000907112,0.723896898
2101,0.000558428,0.620522749
2102,0.000298806,0.234741784
2103,0.000424876,0.699666296
2104,0.000677267,0.605277045
2105,0.000586814,0.676623627
2106,0.00063841,1.543092522
2107,0.000611906,0.748657358
2108,0.000333264,0.834615385
2109,0.000463831,0.742857143
2110,0.000598366,0.797671033
2111,0.00029274,0.667574932
2112,0.000382647,0.519736842
2113,0.000578793,0.651539708
2114,0.000552933,1.380492294
2115,0.000588125,1.837308348
2116,0.000546758,0.732142857
2117,0.000325726,0.978931141
2118,0.000454406,5.83542861
2119,0.000533141,0.517928287
2120,0.000785724,1.491698595
2121,0.000562438,0.920921986
2122,0.000476039,0.701846966
2123,0.000496596,3.126856436
2124,0.000416259,1.180124224
2125,0.000401844,0.700640342
2126,0.000591382,0.770599251
2127,0.000626533,0.775757576
2128,0.000454134,1.588571429
2129,0.000430479,1.288571429
2130,0.000485572,5.009063444
2131,0.000490705,0.736263736
2132,0.000541295,0.593085106
2133,0.000359889,0.443890274
2134,0.000494283,0.620192308
2135,0.000407109,3.323369565
2136,0.000404035,0.829787234
2137,0.000525245,0.480173819
2138,0.000103994,0.682008368
2139,0.000191038,0.785211268
2140,0.000109464,0.921940928
2141,0.000468253,0.972972973
2142,0.00030027,0.947123765
2143,0.00034433,0.75188537
2144,0.000441819,0.662745098
2145,0.000427706,0.379003559
2146,8.87E-05,0.762820513
2147,0.000105012,0.896473265
2148,0.00040078,1.241749175
2149,0.000535539,0.515938607
2150,0.000246508,0.648989899
2151,0.000473307,0.684911243
2152,0.000329582,0.694915254
2153,5.75E-05,0.102564103
2154,0.000343414,0.946485908
2155,0.000258427,0.799145299
2156,0.000251686,0.516129032
2157,9.47E-05,0.392156863
2158,0.00016527,0.61627907
2159,0.000304415,0.78513613
2160,0.000251703,0.505813953
2161,0.000131068,0.464285714
2162,0.000549641,0.712411705
2163,0.000418506,0.828762949
2164,0.000114075,0.803167421
2165,0.000600691,0.777268094
2166,0.000371949,1.021708683
2167,0.000261958,0.88921095
2168,0.000407583,0.700101833
2169,0.000315107,0.676923077
2170,0.000286169,0.826895565
2171,6.22E-05,0.827586207
2172,6.87E-05,0.451219512
2173,0.00035635,0.575539568
2174,0.000396192,0.767379679
2175,7.89E-05,0.725225225
2176,9.74E-05,0.837412587
2177,0.000323286,0.919332406
2178,0.000382317,1.258865248
2179,0.000504024,0.423551757
2180,0.000418623,0.894669236
2181,0.000268541,0.741176471
2182,8.93E-05,0.705882353
2183,0.000345456,0.566666667
2184,0.000427231,0.500609013
2185,0.000618458,3.019622093
2186,0.00060729,1.111323155
2187,0.000352998,3.230769231
2188,0.000503523,1.871883061
2189,0.00056728,0.834196891
2190,0.000527578,0.863568216
2191,0.000119989,0.626168224
2192,0.000478858,3.606408706
2193,0.000435107,0.55987055
2194,0.000624918,1.505277045
2195,0.00060692,1.244167963
2196,0.000645225,0.973197782
2197,0.000349292,0.446654611
2198,0.000493828,0.544857768
2199,0.000355323,0.682741117
2200,0.00013269,0.721362229
2201,0.000493139,0.633699634
2202,0.000570609,0.654648956
2203,0.000435776,0.846889952
2204,0.000367669,0.443148688
2205,0.000509074,0.825060048
2206,0.000428873,0.756052142
2207,0.000421572,0.26035503
2208,0.000574822,0.948471121
2209,0.000987045,0.784869976
2210,0.000426355,0.979439252
2211,0.000676746,0.890660592
2212,0.000756568,1.225621962
2213,0.000353013,1.137455516
2214,0.000539847,0.989166882
2215,0.000646507,1.368137783
2216,0.000448608,0.519002375
2217,0.000328643,0.363128492
2218,0.000526195,0.2760181
2219,0.000557027,0.912071535
2220,0.000410517,5.425809353
2221,0.00031595,1.719178082
2222,0.000292585,0.662222222
2223,0.000348465,1.201445348
2224,0.00027598,3.225654987
2225,0.000450795,0.634146341
2226,0.000618021,0.569976544
2227,0.000650965,0.812441093
2228,0.000326869,1.513224968
2229,0.000289877,0
2230,0.000343464,7.000519643
2231,0.000379413,0.454794521
2232,0.000455395,0.560509554
2233,0.000400845,0.587719298
2234,0.000326817,0.239837398
2235,0.000280441,0.650862069
2236,0.000398565,0.599182004
2237,0.000575561,0.5225
2238,0.000429683,2.076845979
2239,0.000453301,1.238188976
2240,0.000250801,16.35427561
2241,0.000342013,0.797081498
2242,0.000517832,0.924953789
2243,0.000384888,5.270916655
2244,0.000537171,0.562860438
2245,0.000414403,0.701670644
2246,0.000424263,0.586610879
2247,0.000622468,0.769530449
2248,0.000434127,0.903825717
2249,0.000713978,0.743002545
2250,0.000606487,0.607579462
2251,0.000769025,0.509836066
2252,0.000566966,0.673359073
2253,0.000435288,0.282208589
2254,0.000780154,0.8372427
2255,0.000526144,0.657640232
2256,0.00056086,1.294222752
2257,0.00035147,0.86088475
2258,0.000432666,1.148357871
2259,0.00012767,0.496350365
2260,0.00053034,1.084179971
2261,0.000539178,0.373525557
2262,0.000442588,0.690909091
2263,0.000236559,0.226890756
2264,0.000327374,0.073878628
2265,0.000407833,1.164705882
2266,0.00053854,0.908480269
2267,0.000405821,0.907276995
2268,0.000347978,0.759324009
2269,0.000320572,1.135367762
2270,0.000600585,0.474625144
2271,0.000349434,0.603773585
2272,0.000398046,0.885369532
2273,0.000329252,0.275956284
2274,0.0004305,1.091263216
2275,0.000480681,0.558404558
2276,9.90E-05,0.808955224
2277,5.56E-05,0
2278,0.00024073,0.569767442
2279,0.000550245,0.769085768
2280,0.000464363,5.180238501
2281,0.000468542,0.648192771
2282,0.000936485,0.861964353
2283,0.000588609,2.718096611
2284,0.000574948,0.781936534
2285,0.000594519,1.040431701
2286,0.000523202,6.07974038
2287,0.000396484,3.697361872
2288,0.000619906,3.296758105
2289,0.000467537,3.009394082
2290,0.000794743,2.446731303
2291,0.000496687,21.23929809
2292,0.000675234,0.91468254
2293,0.000591576,3.197472705
2294,0.000288607,0.926315789
2295,0.000365375,0.74691358
2296,9.78E-05,0.340782123
2297,0.000777625,2.53364212
2298,0.000443498,0.655204461
2299,0.000462264,0.528985507
2300,0.000810706,0.726793943
2301,8.54E-05,0.845953003
2302,0.000378917,0.841045182
2303,0.000644021,0.549600912
2304,0.000358798,0.356215213
2305,8.50E-05,0.748538012
2306,0.000139988,0.472636816
2307,0.0003328,0.591666667
2308,0.000584087,0.819840898
2309,0.000357233,3.755952381
2310,0.000406385,1.035339064
2311,0.000314712,0.713483146
2312,6.84E-05,0.270833333
2313,0.000130421,0.656410256
2314,0.000551399,0.813528336
2315,8.80E-05,0.44
2316,0.000430532,0.695578231
2317,0.000270968,0.809638554
2318,7.06E-05,0.70212766
2319,0.00018755,0.304511278
2320,6.71E-05,0.451219512
2321,0.00028709,0.523809524
2322,0.000261014,0.737527115
2323,0.000347921,0.808695652
2324,0.000272097,0.756493506
2325,0.00031633,0.575406032
2326,6.11E-05,0.111111111
2327,6.20E-05,0.087912088
2328,7.07E-05,0.65
2329,0.000226541,0.500938086
2330,6.05E-05,0.5
2331,0.000209566,0.679886686
2332,0.000433996,0.43
2333,0.00047457,0.240105541
2334,0.000790599,0.70959596
2335,0.000806355,0.677170868
2336,5.95E-05,0
2337,9.07E-05,0.637305699
2338,0.000341186,0.752598753
2339,0.000291809,0.57
2340,0.000145109,0.72173913
2341,0.000104611,0.649700599
2342,0.000233517,0
2343,8.40E-05,0.883289125
2344,0.00040733,0.483319772
2345,0.000506887,0.502518892
2346,0.000459505,0.766829268
2347,0.000165724,0.706218274
2348,0.000151264,0.526315789
2349,0.000384182,1.460815047
2350,0.000268706,0.600566572
2351,0.000167802,0.180392157
2352,0.000251347,1.050724638
2353,0.000179668,0.784386617
2354,5.84E-05,0.058823529
2355,0.000134381,0.091743119
2356,0.000284487,0.567567568
2357,0.000317364,0.465
2358,0.000389523,0.439140811
2359,0.00021821,0.674185464
2360,5.58E-05,0.258064516
2361,5.57E-05,0.417475728
2362,0.000214373,8.84
2363,0.000229151,0.875598086
2364,0.000156698,0.333333333
2365,0.000189621,0.346938776
2366,0.00025814,1.359447005
2367,0.000302568,1.101549053
2368,5.73E-05,0
2369,0.000477471,0.516309413
2370,0.000498656,1.060521415
2371,0.000693062,0.485806452
2372,0.000778946,0.532540676
2373,0.000590407,0.530896432
2374,0.000465514,2.045454545
2375,0.001015412,1.336146273
2376,0.000390959,0.873720137
2377,0.00045048,1.815344297
2378,0.000348549,2.702409069
2379,0.000447423,0.211206897
2380,0.000535717,0.541025641
2381,0.000161955,0.518731988
2382,0.000451952,0.34725537
2383,0.000144453,0.419098143
2384,0.000780566,0.980566352
2385,0.000665501,0.857375271
2386,0.000764214,0.560869565
2387,0.000680806,0.538692712
2388,0.000939508,0.575313808
2389,0.000435919,1.023142509
2390,0.000277051,0.612371134
2391,0.000252888,1.271126761
2392,0.00027348,1.693171188
2393,0.000188252,0.19
2394,6.11E-05,0
2395,0.000237004,0.765363128
2396,6.99E-05,0
2397,0.000257192,0.26744186
2398,0.000289002,1.084087969
2399,0.000233087,0.336296296
2400,0.000603695,2.709677419
2401,0.000719663,1.385164051
2402,0.000620514,0.813717189
2403,0.000875031,0.801730353
2404,0.000695256,0.377057115
2405,0.000652026,0.236460717
2406,0.000634248,0.474393531
2407,0.00062979,0.497965826
2408,0.001008695,0.978335626
2409,0.000116902,0.418918919
2410,0.000349042,0.921417565
2411,0.000635704,2.407751938
2412,0.000439881,0.989252486
2413,0.000812619,1.52458571
2414,0.000444069,1.560585885
2415,0.000593384,0.769007545
2416,0.000574846,0.872641509
2417,0.000589609,0.918251825
2418,0.000574186,7.932577604
2419,0.000633799,10.17661727
2420,0.000449853,1.731871838
2421,0.000301591,0.553941909
2422,6.81E-05,0.134831461
2423,6.32E-05,0.57
2424,0.000315323,0.648089172
2425,0.000341495,0.61634103
2426,0.000327952,1.761633654
2427,0.000339444,0.443163097
2428,0.000284224,0.733148661
2429,7.06E-05,0.053571429
2430,0.00039381,0.790200138
2431,0.000264948,2.208994709
2432,0.00029791,1.299832496
2433,0.000405412,1.815752853
2434,0.000283213,2.68647541
2435,0.000250964,4.651556265
2436,0.000269584,7.152143571
2437,7.90E-05,0.303178484
2438,0.000253848,3.091629337
2439,0.000208786,0.522222222
2440,0.000416823,0.333819242
2441,0.000370153,0.865412446
2442,0.00057299,4.517079486
2443,0.000499981,1.357838795
2444,0.000548108,0.71760973
2445,0.00025001,1.053719008
2446,0.000263018,0.550819672
2447,0.000273254,1.009467456
2448,0.000326572,1.253183902
2449,0.00029937,1.467408231
2450,0.000664935,1.736987989
2451,0.000529446,0.771317829
2452,0.000289016,0.658981748
2453,0.000276353,39.54355011
2454,0.000369576,2.8695973
2455,0.000217554,0.051020408
2456,0.000490707,0.808921933
2457,0.000389391,1.78913738
2458,0.000556402,1.667748918
2459,0.000159604,6.353736834
2460,0.000185712,4.398124415
2461,4.61E-05,0
2462,0.000261127,1.161290323
2463,0.000385365,0.630885122
2464,0.000265123,0.782608696
2465,0.000203096,0.791798107
2466,0.000258308,0.784741144
2467,0.000284629,0.179530201
2468,0.000227774,2.068794517
2469,0.000151529,2.333333333
2470,4.38E-05,8.444401852
2471,4.37E-05,0
2472,4.34E-05,0
2473,4.64E-05,0
2474,5.57E-05,0.117647059
2475,5.81E-05,4.051282051
2476,0.00016131,2.540983607
2477,0.000223076,0.744292237
2478,0.000176929,0.569277108
2479,5.46E-05,0.057894737
2480,0.000214811,0.431693989
2481,0.000333784,1.029599536
2482,0.000168161,0.328358209
2483,0.000190075,0.26984127
2484,6.11E-05,0
2485,0.000275312,8.407631489
2486,0.000214099,0.308196721
2487,5.76E-05,0
2488,6.42E-05,0.586538462
2489,0.000178511,0.666666667
2490,0.000362708,0.641025641
2491,0.000303438,0.48776509
2492,0.000303226,1.837132201
2493,0.0002825,1.263691684
2494,0.000428144,1.154618474
2495,0.00041985,1.218461538
2496,0.000384749,4.641115102
2497,0.000410864,4.491430006
2498,0.00036335,3.943502825
2499,0.000203436,0.348623853
2500,0.000318867,0.43902439
2501,9.97E-05,1.451219512
2502,0.000459432,0.512135922
2503,0.000361522,0.795249795
2504,0.000536686,1.051170171
2505,0.000298418,4.109133414
2506,0.000288987,0.343324251
2507,0.000421335,2.964847364
2508,0.000213823,0.166666667
2509,0.000206604,0.11440678
2510,0.00034562,1.125770654
2511,0.000335395,0.365131579
2512,0.000109313,0.304878049
2513,0.000178774,0.396226415
2514,0.000220253,0.775757576
2515,0.000280609,1.902514861
2516,0.000354072,1.114214421
2517,0.000288744,0.387850467
2518,0.00027208,0.636661211
2519,0.000209267,0.50671785
2520,0.000309334,0.21031746
2521,0.000347085,0.905923345
2522,0.00025244,0.573593074
2523,0.00021059,0.432432432
2524,0.000159705,0.051948052
2525,0.000268357,1.124705882
2526,0.000308556,2.153577661
2527,6.19E-05,0.538461538
2528,8.43E-05,0.802798982
2529,0.000192899,0.1663286
2530,0.000314212,0.54636234
2531,0.000306936,0.862025316
2532,0.000348703,5.780419583
2533,0.000226188,0.478873239
2534,5.74E-05,0
2535,0.000300061,0.767641997
2536,0.000184369,0.310606061
2537,0.000296055,0.61971831
2538,0.000277731,0.432539683
2539,6.90E-05,0.540540541
2540,5.46E-05,0
2541,0.00017055,0.163636364
2542,3.98E-05,0
2543,6.43E-05,0.549450549
2544,0.000246873,1.735
2545,0.000293324,4.149425287
2546,0.00040286,2.582822086
2547,0.000371773,1.133881386
2548,0.000225635,1.622406639
2549,0.000309694,0.458874459
2550,0.000360884,3.542056075
2551,0.000306146,0.965517241
2552,0.000192954,0.131944444
2553,0.000261445,0.557003257
2554,0.000377427,1.505460218
2555,0.000288286,1.41322314
2556,0.000288318,2.470967742
2557,0.000299074,1.383449883
2558,5.91E-05,0.25
2559,6.24E-05,0.268817204
2560,0.000127194,0.456521739
2561,6.31E-05,0.083333333
2562,5.34E-05,0.090909091
2563,5.81E-05,0.124497992
2564,5.32E-05,0.227272727
2565,0.00027032,0.794007491
2566,0.000288788,1.744373918
2567,0.000304464,0.941847206
2568,0.00038311,0.598
2569,0.00026689,0.552777778
2570,0.000253628,0.162826421
2571,0.000326485,0.825242718
2572,0.000293826,0.606365159
2573,0.000273601,0.506060606
2574,0.000372037,0.36977058
2575,0.000133129,0.136986301
2576,6.70E-05,0.571428571
2577,0.000245409,0.713333333
2578,0.000230569,0.075294118
2579,0.000147306,0.419354839
2580,0.00027315,0.773109244
2581,0.000303838,2.325327511
2582,0.000322764,0.978929385
2583,0.000242761,0.501683502
2584,5.58E-05,0.265822785
2585,0.000175032,0.148514851
2586,5.47E-05,0
2587,5.67E-05,0.012195122
2588,5.46E-05,0.166666667
2589,5.70E-05,0.03030303
2590,6.43E-05,0.326530612
2591,0.000200864,0.533807829
2592,5.32E-05,0.328125
2593,0.00020231,0.707259953
2594,5.78E-05,0.338709677
2595,0.00017168,0.404494382
2596,0.000203193,0.403433476
2597,5.65E-05,0.058823529
2598,0.00013663,0.684782609
2599,5.60E-05,0.186666667
2600,5.46E-05,0.117647059
2601,0.00013044,0
2602,0.000200005,0.795454545
2603,0.000111202,0.119402985
2604,0.000149859,0.095302013
2605,5.72E-05,0.009174312
2606,5.51E-05,0
2607,5.42E-05,0
2608,5.45E-05,0
2609,5.12E-05,0.058823529
2610,0.000148138,0.18018018
2611,0.000211938,0.380952381
2612,5.28E-05,0.078947368
2613,0.000148021,0.197640118
2614,0.000174517,4.732824427
2615,0.000207905,0.538461538
2616,0.000128116,0.044642857
2617,0.000181093,0.457227139
2618,0.000216522,1.762532982
2619,0.000197206,0.306122449
2620,0.000195531,0.675438596
2621,5.30E-05,0.323809524
2622,0.00036982,1.803981623
2623,0.000388318,0.228542914
2624,0.000323975,1.531147541
2625,0.000353959,0.964748058
2626,0.000348193,1.974025974
2627,0.000271524,0.589041096
2628,0.000258149,0.96686747
2629,0.000309704,0.980821918
2630,0.000304716,0.836363636
2631,0.000283748,0.907801418
2632,0.000266282,0.965517241
2633,0.00021674,0.998687664
2634,0.000276716,1.046898638
2635,0.000303411,0.916859122
2636,0.000213828,0.085106383
2637,0.000286083,1.389261745
2638,0.000202541,1.51964512
2639,0.000235378,0.023904382
2640,0.00046179,1.452138493
2641,0.000503746,1.192488263
2642,0.000349731,1.016492147
2643,6.03E-05,0
2644,7.24E-05,0.022346369
2645,0.00017537,0.0625
2646,0.0003773,0.050813008
2647,0.000312665,3.458911419
2648,0.000376624,0.357946554
2649,0.000299537,1.505328923
2650,0.000367519,0
2651,0.000320322,0.566417212
2652,0.000351114,0.79389313
2653,0.00029328,2.021547502
2654,0.000363854,0.321072797
2655,0.000273189,1.220869565
2656,0.000434166,1.197799249
2657,0.000545602,1.702451395
2658,7.87E-05,0.207920792
2659,0.000349907,0.288511749
2660,0.000462515,0.932277924
2661,0.000475304,1.008340284
2662,0.000372223,0.137440758
2663,0.000545715,0.520188162
2664,0.000424833,0.258306036
2665,0.000274414,0.443407235
2666,0.000549617,4.12510898
2667,0.00017293,0.177496038
2668,0.000327516,0.15986099
2669,0.000247769,0.393890675
2670,0.000345902,0.329758713
2671,0.000231654,0.01171875
2672,0.000362714,0.26142132
2673,8.73E-05,0.132653061
2674,0.000251417,1.82832618
2675,0.000413219,1.977642276
2676,0.000442086,0.586715867
2677,5.55E-05,0.018292683
2678,0.000171889,0.690927218
2679,0.000241059,0.218137255
2680,3.78E-05,0
2681,5.43E-05,0.027027027
2682,0.000261579,0.182566586
2683,0.000341175,0.575409836
2684,0.000233877,0.101070155
2685,0.000388765,0.442771084
2686,0.000269233,0.5312
2687,0.000458681,0.050164474
2688,0.00035627,0.110364146
2689,0.000464606,0.141099855
2690,0.000395061,0.159872102
2691,0.000459275,1.640529051
2692,0.000343054,0.406727829
2693,0.00031505,0.151651652
2694,0.000261285,1.8336
2695,0.000243686,0.131513648
2696,0.000149929,0.058394161
2697,6.39E-05,0.434782609
2698,3.97E-05,0
2699,4.04E-05,0
2700,0.000125508,0
2701,3.84E-05,0
2702,0.000118799,0.048888889
2703,5.22E-05,0.294117647
2704,3.84E-05,0
2705,5.26E-05,0.101694915
2706,0.000103403,0.009708738
2707,3.92E-05,0
2708,0.000140871,2.9030837
2709,3.87E-05,0
2710,5.48E-05,0
2711,5.19E-05,0.004975124
2712,3.79E-05,0
2713,3.92E-05,0
2714,5.29E-05,0
2715,5.29E-05,0
2716,3.83E-05,0
2717,0.00014094,0.01659751
2718,5.42E-05,0.076923077
2719,5.20E-05,0
2720,3.79E-05,0
2721,0.000134029,0.004504505
2722,3.86E-05,0
2723,0.000286921,0.631443299
2724,0.00055797,4.556213018
2725,0.000310472,0.918533605
2726,0.000312474,3.948794623
2727,0.000238647,0.688172043
2728,0.000188188,0.943319838
2729,0.000250477,0.534883721
2730,0.00024018,0.676855895
2731,0.000194985,0.777777778
2732,0.000174856,0.134615385
2733,0.000234803,0.707692308
2734,0.000315141,0.794701987
2735,0.000359972,1.86908078
2736,0.000316058,0.819047619
2737,0.000377488,4.084485783
2738,0.000180495,0.089473684
2739,4.98E-05,0
2740,0.000463035,0.686507937
2741,0.000238866,0.168316832
2742,0.00029818,0.931677019
2743,0.000265167,0.654867257
2744,4.52E-05,0
2745,4.20E-05,0
2746,0.000236381,0.612903226
2747,0.000207722,0.473684211
2748,0.000286125,1.072992701
2749,4.04E-05,0
2750,0.000175442,0.121212121
2751,0.000232979,0.844444444
2752,0.000248697,0.447712418
2753,0.000248576,0.409961686
2754,0.000346434,0.818862275
2755,0.000283008,0.908704883
2756,0.000196979,0.309090909
2757,0.000128909,0.514285714
2758,0.000285373,0.695378151
2759,0.000168075,0.086092715
2760,0.000207716,0.919354839
2761,0.000180909,0.08411215
2762,0.000271579,0.848837209
2763,0.000239447,0.834482759
2764,0.000230742,0.7
2765,0.000293036,0.630831643
2766,0.000482839,1.910489168
2767,0.000669718,0.322344322
2768,0.000676937,2.896103896
2769,0.000491814,1.272727273
2770,0.000620905,1.201986755
2771,0.000434602,1.505747126
2772,0.000581127,3.569047619
2773,0.000574723,2.327433628
2774,0.000796436,1.485094851
2775,0.000385543,1.00390625
2776,8.38E-05,2.52109436
2777,0.000115309,1.443783707
2778,0.000138545,1.197193769
2779,9.12E-05,1.675895975
2780,0.000126164,1.10562846
2781,8.07E-05,2.318266262
2782,0.000101939,2.207938291
2783,7.78E-05,2.387689283
2784,6.42E-05,0.371794872
2785,0.000325673,1.175097276
2786,0.000263652,0.870523416
2787,0.000259378,0.772151899
2788,0.000352605,0.98997687
2789,0.000344363,0.924012158
2790,0.000285427,0.609699769
2791,0.000322327,0.6069869
2792,0.000294989,0.330661323
2793,0.000323731,0.489082969
2794,5.19E-05,0
2795,0.00047514,1.2112
2796,0.000436335,0.90855803
2797,0.000321353,0.496163683
2798,0.000216138,0.285714286
2799,0.000244662,0.176
2800,0.000343133,0.451327434
2801,0.000418697,0
2802,0.000286638,0
2803,0.000372954,0.221198157
2804,0.000297221,0.201923077

